date,city,precipitation
2021-01-18,SEA,0.0
2021-01-19,SEA,0.0
2021-01-20,SEA,0.0
2021-01-21,SEA,0.04
2021-01-22,SEA,0.08666666666666667
2021-01-23,SEA,0.13333333333333333
2021-01-24,SEA,0.18
2021-01-25,SEA,0.0
2021-01-26,SEA,0.06
2021-01-27,SEA,0.12
2021-01-28,SEA,0.27
2021-01-29,SEA,0.07
2021-01-30,SEA,0.16
2021-01-31,SEA,0.18
2021-02-01,SEA,0.88
2021-02-02,SEA,0.61
2021-02-03,SEA,0.07
2021-02-04,SEA,0.01
2021-02-05,SEA,0.0
2021-02-06,SEA,0.0
2021-02-07,SEA,0.0
2021-02-08,SEA,0.0
2021-02-09,SEA,0.0
2021-02-10,SEA,0.0
2021-02-11,SEA,0.07
2021-02-12,SEA,0.14
2021-02-13,SEA,0.57
2021-02-14,SEA,0.31
2021-02-15,SEA,0.41
2021-02-16,SEA,0.0
2021-02-17,SEA,0.0
2021-02-18,SEA,0.07
2021-02-19,SEA,0.14
2021-02-20,SEA,0.0
2021-02-21,SEA,0.32
2021-02-22,SEA,0.35
2021-02-23,SEA,0.36
2021-02-24,SEA,0.01
2021-02-25,SEA,0.24
2021-02-26,SEA,0.13
2021-02-27,SEA,0.0
2021-02-28,SEA,0.01
2021-03-01,SEA,0.0
2021-03-02,SEA,0.0
2021-03-03,SEA,0.0
2021-03-04,SEA,0.3
2021-03-05,SEA,0.04
2021-03-06,SEA,0.01
2021-03-07,SEA,0.14
2021-03-08,SEA,0.0
2021-03-09,SEA,0.0
2021-03-10,SEA,0.0
2021-03-11,SEA,0.0
2021-03-12,SEA,0.0
2021-03-13,SEA,0.0
2021-03-14,SEA,0.29
2021-03-15,SEA,0.0
2021-03-16,SEA,0.0
2021-03-17,SEA,0.0
2021-03-18,SEA,0.14
2021-03-19,SEA,0.05
2021-03-20,SEA,0.25
2021-03-21,SEA,0.08
2021-03-22,SEA,0.08
2021-03-23,SEA,0.0
2021-03-24,SEA,0.275
2021-03-25,SEA,0.55
2021-03-26,SEA,0.0
2021-03-27,SEA,0.0
2021-03-28,SEA,0.0
2021-03-29,SEA,0.0
2021-03-30,SEA,0.0
2021-03-31,SEA,0.0
2021-04-01,SEA,0.0
2021-04-02,SEA,0.0
2021-04-03,SEA,0.0
2021-04-04,SEA,0.0
2021-04-05,SEA,0.0
2021-04-06,SEA,0.0
2021-04-07,SEA,0.01
2021-04-08,SEA,0.02
2021-04-09,SEA,0.01
2021-04-10,SEA,0.01
2021-04-11,SEA,0.0
2021-04-12,SEA,0.0
2021-04-13,SEA,0.0
2021-04-14,SEA,0.0
2021-04-15,SEA,0.0
2021-04-16,SEA,0.0
2021-04-17,SEA,0.0
2021-04-18,SEA,0.0
2021-04-19,SEA,0.0
2021-04-20,SEA,0.0
2021-04-21,SEA,0.0
2021-04-22,SEA,0.0
2021-04-23,SEA,0.255
2021-04-24,SEA,0.51
2021-04-25,SEA,0.1
2021-04-26,SEA,0.0
2021-04-27,SEA,0.0
2021-04-28,SEA,0.0
2021-04-29,SEA,0.0
2021-04-30,SEA,0.11
2021-05-01,SEA,0.055
2021-05-02,SEA,0.0
2021-05-03,SEA,0.015
2021-05-04,SEA,0.03
2021-05-05,SEA,0.0
2021-05-06,SEA,0.0
2021-05-07,SEA,0.0
2021-05-08,SEA,0.0
2021-05-09,SEA,0.1
2021-05-10,SEA,0.0
2021-05-11,SEA,0.0
2021-05-12,SEA,0.0
2021-05-13,SEA,0.0
2021-05-14,SEA,0.0
2021-05-15,SEA,0.0
2021-05-16,SEA,0.0
2021-05-17,SEA,0.07
2021-05-18,SEA,0.035
2021-05-19,SEA,0.0
2021-05-20,SEA,0.0
2021-05-21,SEA,0.0
2021-05-22,SEA,0.0
2021-05-23,SEA,0.0
2021-05-24,SEA,0.13
2021-05-25,SEA,0.0
2021-05-26,SEA,0.215
2021-05-27,SEA,0.43
2021-05-28,SEA,0.0
2021-05-29,SEA,0.0
2021-05-30,SEA,0.0
2021-05-31,SEA,0.0
2021-06-01,SEA,0.0
2021-06-02,SEA,0.0
2021-06-03,SEA,0.0
2021-06-04,SEA,0.0
2021-06-05,SEA,0.0
2021-06-06,SEA,0.055
2021-06-07,SEA,0.11
2021-06-08,SEA,0.01
2021-06-09,SEA,0.005
2021-06-10,SEA,0.0
2021-06-11,SEA,0.46
2021-06-12,SEA,0.635
2021-06-13,SEA,0.81
2021-06-14,SEA,0.04
2021-06-15,SEA,0.0
2021-06-16,SEA,0.0
2021-06-17,SEA,0.0
2021-06-18,SEA,0.0
2021-06-19,SEA,0.0
2021-06-20,SEA,0.0
2021-06-21,SEA,0.0
2021-06-22,SEA,0.0
2021-06-23,SEA,0.0
2021-06-24,SEA,0.0
2021-06-25,SEA,0.0
2021-06-26,SEA,0.0
2021-06-27,SEA,0.0
2021-06-28,SEA,0.0
2021-06-29,SEA,0.0
2021-06-30,SEA,0.0
2021-07-01,SEA,0.0
2021-07-02,SEA,0.0
2021-07-03,SEA,0.0
2021-07-04,SEA,0.0
2021-07-05,SEA,0.0
2021-07-06,SEA,0.0
2021-07-07,SEA,0.0
2021-07-08,SEA,0.0
2021-07-09,SEA,0.0
2021-07-10,SEA,0.0
2021-07-11,SEA,0.0
2021-07-12,SEA,0.0
2021-07-13,SEA,0.0
2021-07-14,SEA,0.0
2021-07-15,SEA,0.0
2021-07-16,SEA,0.0
2021-07-17,SEA,0.0
2021-07-18,SEA,0.0
2021-07-19,SEA,0.0
2021-07-20,SEA,0.0
2021-07-21,SEA,0.0
2021-07-22,SEA,0.0
2021-07-23,SEA,0.0
2021-07-24,SEA,0.0
2021-07-25,SEA,0.0
2021-07-26,SEA,0.0
2021-07-27,SEA,0.0
2021-07-28,SEA,0.0
2021-07-29,SEA,0.0
2021-07-30,SEA,0.0
2021-07-31,SEA,0.0
2021-08-01,SEA,0.0
2021-08-02,SEA,0.0
2021-08-03,SEA,0.0
2021-08-04,SEA,0.0
2021-08-05,SEA,0.015
2021-08-06,SEA,0.03
2021-08-07,SEA,0.0
2021-08-08,SEA,0.0
2021-08-09,SEA,0.0
2021-08-10,SEA,0.0
2021-08-11,SEA,0.0
2021-08-12,SEA,0.0
2021-08-13,SEA,0.0
2021-08-14,SEA,0.0
2021-08-15,SEA,0.0
2021-08-16,SEA,0.0
2021-08-17,SEA,0.0
2021-08-18,SEA,0.0
2021-08-19,SEA,0.0
2021-08-20,SEA,0.0
2021-08-21,SEA,0.0
2021-08-22,SEA,0.0
2021-08-23,SEA,0.0
2021-08-24,SEA,0.0
2021-08-25,SEA,0.0
2021-08-26,SEA,0.01
2021-08-27,SEA,0.02
2021-08-28,SEA,0.0
2021-08-29,SEA,0.0
2021-08-30,SEA,0.0
2021-08-31,SEA,0.0
2021-09-01,SEA,0.0
2021-09-02,SEA,0.0
2021-09-03,SEA,0.0
2021-09-04,SEA,0.0
2021-09-05,SEA,0.0
2021-09-06,SEA,0.0
2021-09-07,SEA,0.0
2021-09-08,SEA,0.0
2021-09-09,SEA,0.0
2021-09-10,SEA,0.0
2021-09-11,SEA,0.0
2021-09-12,SEA,0.02
2021-09-13,SEA,0.01
2021-09-14,SEA,0.0
2021-09-15,SEA,0.13
2021-09-16,SEA,0.0
2021-09-17,SEA,0.58
2021-09-18,SEA,0.29
2021-09-19,SEA,0.0
2021-09-20,SEA,0.0
2021-09-21,SEA,0.005
2021-09-22,SEA,0.01
2021-09-23,SEA,0.0
2021-09-24,SEA,0.0
2021-09-25,SEA,0.0
2021-09-26,SEA,0.48
2021-09-27,SEA,0.34
2021-09-28,SEA,0.05
2021-09-29,SEA,0.08
2021-09-30,SEA,0.52
2021-10-01,SEA,0.0
2021-10-02,SEA,0.0
2021-10-03,SEA,0.02
2021-10-04,SEA,0.0
2021-10-05,SEA,0.015
2021-10-06,SEA,0.03
2021-10-07,SEA,0.0
2021-10-08,SEA,0.0
2021-10-09,SEA,0.05
2021-10-10,SEA,0.46
2021-10-11,SEA,0.06
2021-10-12,SEA,0.09
2021-10-13,SEA,0.02
2021-10-14,SEA,0.02
2021-10-15,SEA,0.02
2021-10-16,SEA,0.0
2021-10-17,SEA,0.01
2021-10-18,SEA,0.005
2021-10-19,SEA,0.0
2021-10-20,SEA,0.27
2021-10-21,SEA,0.54
2021-10-22,SEA,0.06
2021-10-23,SEA,0.19
2021-10-24,SEA,0.32
2021-10-25,SEA,0.35
2021-10-26,SEA,0.38
2021-10-27,SEA,0.12
2021-10-28,SEA,1.99
2021-10-29,SEA,0.57
2021-10-30,SEA,0.0
2021-10-31,SEA,0.0
2021-11-01,SEA,0.14
2021-11-02,SEA,0.22
2021-11-03,SEA,0.375
2021-11-04,SEA,0.53
2021-11-05,SEA,0.1
2021-11-06,SEA,0.41
2021-11-07,SEA,0.5
2021-11-08,SEA,0.0
2021-11-09,SEA,0.63
2021-11-10,SEA,0.06
2021-11-11,SEA,1.26
2021-11-12,SEA,0.68
2021-11-13,SEA,0.94
2021-11-14,SEA,0.9
2021-11-15,SEA,0.2
2021-11-16,SEA,0.0
2021-11-17,SEA,0.0
2021-11-18,SEA,0.41
2021-11-19,SEA,0.215
2021-11-20,SEA,0.02
2021-11-21,SEA,0.0
2021-11-22,SEA,0.1
2021-11-23,SEA,0.5
2021-11-24,SEA,0.02
2021-11-25,SEA,0.69
2021-11-26,SEA,0.03
2021-11-27,SEA,0.019999999999999997
2021-11-28,SEA,0.009999999999999998
2021-11-29,SEA,0.0
2021-11-30,SEA,0.0
2021-12-01,SEA,0.0
2021-12-02,SEA,0.11
2021-12-03,SEA,0.0
2021-12-04,SEA,0.0
2021-12-05,SEA,0.0
2021-12-06,SEA,0.035
2021-12-07,SEA,0.07
2021-12-08,SEA,0.03
2021-12-09,SEA,0.0
2021-12-10,SEA,0.24
2021-12-11,SEA,0.48
2021-12-12,SEA,0.17
2021-12-13,SEA,0.13
2021-12-14,SEA,0.10500000000000001
2021-12-15,SEA,0.08
2021-12-16,SEA,0.05
2021-12-17,SEA,0.18
2021-12-18,SEA,0.09
2021-12-19,SEA,0.0
2021-12-20,SEA,0.26
2021-12-21,SEA,0.19
2021-12-22,SEA,0.175
2021-12-23,SEA,0.16
2021-12-24,SEA,0.33
2021-12-25,SEA,0.13
2021-12-26,SEA,0.26
2021-12-27,SEA,0.03
2021-12-28,SEA,0.0225
2021-12-29,SEA,0.015
2021-12-30,SEA,0.0075
2021-12-31,SEA,0.0
2022-01-01,SEA,0.0
2022-01-02,SEA,0.79
2022-01-03,SEA,0.49
2022-01-04,SEA,0.22
2022-01-05,SEA,1.11
2022-01-06,SEA,2.0
2022-01-07,SEA,0.38
2022-01-08,SEA,0.0
2022-01-09,SEA,0.0
2022-01-10,SEA,0.27
2022-01-11,SEA,1.7
2022-01-12,SEA,0.97
2022-01-13,SEA,0.24
2022-01-14,SEA,0.0
2022-01-15,SEA,0.0
2022-01-16,SEA,0.01
2022-01-17,SEA,0.02
2022-01-18,SEA,0.015
2022-01-19,SEA,0.01
2022-01-20,SEA,0.16
2022-01-21,SEA,0.08
2022-01-22,SEA,0.0
2022-01-23,SEA,0.0
2022-01-24,SEA,0.0
2022-01-25,SEA,0.0
2022-01-26,SEA,0.0
2022-01-27,SEA,0.0
2022-01-28,SEA,0.0
2022-01-29,SEA,0.0
2022-01-30,SEA,0.28
2022-01-31,SEA,0.0
2022-02-01,SEA,0.0
2022-02-02,SEA,0.0
2022-02-03,SEA,0.015
2022-02-04,SEA,0.03
2022-02-05,SEA,0.04
2022-02-06,SEA,0.0
2022-02-07,SEA,0.0
2022-02-08,SEA,0.0
2022-02-09,SEA,0.0
2022-02-10,SEA,0.0
2022-02-11,SEA,0.025
2022-02-12,SEA,0.05
2022-02-13,SEA,0.07500000000000001
2022-02-14,SEA,0.1
2022-02-15,SEA,0.0
2022-02-16,SEA,0.0
2022-02-17,SEA,0.0
2022-02-18,SEA,0.0
2022-02-19,SEA,0.01
2022-02-20,SEA,0.36
2022-02-21,SEA,0.06
2022-02-22,SEA,0.0
2022-02-23,SEA,0.0
2022-02-24,SEA,0.0
2022-02-25,SEA,0.0
2022-02-26,SEA,0.36
2022-02-27,SEA,1.25
2022-02-28,SEA,2.97
2022-03-01,SEA,0.15
2022-03-02,SEA,0.25
2022-03-03,SEA,0.16
2022-03-04,SEA,0.10666666666666666
2022-03-05,SEA,0.05333333333333333
2022-03-06,SEA,0.0
2022-03-07,SEA,0.04
2022-03-08,SEA,0.08
2022-03-09,SEA,0.0
2022-03-10,SEA,0.0
2022-03-11,SEA,0.0
2022-03-12,SEA,0.02
2022-03-13,SEA,0.1
2022-03-14,SEA,0.59
2022-03-15,SEA,0.22
2022-03-16,SEA,0.0
2022-03-17,SEA,0.02
2022-03-18,SEA,0.21
2022-03-19,SEA,0.31
2022-03-20,SEA,0.21
2022-03-21,SEA,0.41
2022-03-22,SEA,0.02
2022-03-23,SEA,0.09
2022-03-24,SEA,0.045
2022-03-25,SEA,0.0
2022-03-26,SEA,0.01
2022-03-27,SEA,0.005
2022-03-28,SEA,0.0
2022-03-29,SEA,0.0
2022-03-30,SEA,0.0
2022-03-31,SEA,0.01
2022-04-01,SEA,0.05
2022-04-02,SEA,0.0
2022-04-03,SEA,0.23
2022-04-04,SEA,0.55
2022-04-05,SEA,0.01
2022-04-06,SEA,0.005
2022-04-07,SEA,0.0
2022-04-08,SEA,0.06
2022-04-09,SEA,0.23
2022-04-10,SEA,0.05
2022-04-11,SEA,0.02
2022-04-12,SEA,0.01
2022-04-13,SEA,0.0
2022-04-14,SEA,0.13
2022-04-15,SEA,0.07
2022-04-16,SEA,0.01
2022-04-17,SEA,0.0
2022-04-18,SEA,0.23
2022-04-19,SEA,0.14
2022-04-20,SEA,0.08
2022-04-21,SEA,0.05333333333333333
2022-04-22,SEA,0.026666666666666665
2022-04-23,SEA,0.0
2022-04-24,SEA,0.0
2022-04-25,SEA,0.14
2022-04-26,SEA,0.05
2022-04-27,SEA,0.0
2022-04-28,SEA,0.07
2022-04-29,SEA,0.14
2022-04-30,SEA,0.39
2022-05-01,SEA,0.0
2022-05-02,SEA,0.37
2022-05-03,SEA,0.0
2022-05-04,SEA,0.0
2022-05-05,SEA,0.32
2022-05-06,SEA,0.64
2022-05-07,SEA,0.47
2022-05-08,SEA,0.02
2022-05-09,SEA,0.01
2022-05-10,SEA,0.0
2022-05-11,SEA,0.02
2022-05-12,SEA,0.29
2022-05-13,SEA,0.0
2022-05-14,SEA,0.03
2022-05-15,SEA,0.65
2022-05-16,SEA,0.0
2022-05-17,SEA,0.0
2022-05-18,SEA,0.24
2022-05-19,SEA,0.0
2022-05-20,SEA,0.0
2022-05-21,SEA,0.0
2022-05-22,SEA,0.0
2022-05-23,SEA,0.0
2022-05-24,SEA,0.0
2022-05-25,SEA,0.02
2022-05-26,SEA,0.24
2022-05-27,SEA,0.0
2022-05-28,SEA,0.15
2022-05-29,SEA,0.23
2022-05-30,SEA,0.0
2022-05-31,SEA,0.0
2022-06-01,SEA,0.0
2022-06-02,SEA,0.03
2022-06-03,SEA,0.17
2022-06-04,SEA,0.27
2022-06-05,SEA,0.56
2022-06-06,SEA,0.0
2022-06-07,SEA,0.0
2022-06-08,SEA,0.0
2022-06-09,SEA,1.1
2022-06-10,SEA,0.17
2022-06-11,SEA,0.09000000000000001
2022-06-12,SEA,0.01
2022-06-13,SEA,0.11
2022-06-14,SEA,0.01
2022-06-15,SEA,0.0
2022-06-16,SEA,0.01
2022-06-17,SEA,0.16
2022-06-18,SEA,0.01
2022-06-19,SEA,0.0
2022-06-20,SEA,0.0
2022-06-21,SEA,0.0
2022-06-22,SEA,0.04
2022-06-23,SEA,0.0
2022-06-24,SEA,0.0
2022-06-25,SEA,0.0
2022-06-26,SEA,0.0
2022-06-27,SEA,0.0
2022-06-28,SEA,0.0
2022-06-29,SEA,0.0
2022-06-30,SEA,0.0
2022-07-01,SEA,0.0
2022-07-02,SEA,0.0
2022-07-03,SEA,0.09
2022-07-04,SEA,0.0
2022-07-05,SEA,0.025
2022-07-06,SEA,0.05
2022-07-07,SEA,0.0
2022-07-08,SEA,0.0
2022-07-09,SEA,0.0
2022-07-10,SEA,0.0
2022-07-11,SEA,0.0
2022-07-12,SEA,0.0
2022-07-13,SEA,0.0
2022-07-14,SEA,0.0
2022-07-15,SEA,0.0
2022-07-16,SEA,0.0
2022-07-17,SEA,0.01
2022-07-18,SEA,0.01
2022-07-19,SEA,0.0
2022-07-20,SEA,0.0
2022-07-21,SEA,0.0
2022-07-22,SEA,0.0
2022-07-23,SEA,0.0
2022-07-24,SEA,0.0
2022-07-25,SEA,0.0
2022-07-26,SEA,0.0
2022-07-27,SEA,0.0
2022-07-28,SEA,0.0
2022-07-29,SEA,0.0
2022-07-30,SEA,0.0
2022-07-31,SEA,0.0
2022-08-01,SEA,0.0
2022-08-02,SEA,0.0
2022-08-03,SEA,0.0
2022-08-04,SEA,0.0
2022-08-05,SEA,0.0
2022-08-06,SEA,0.0
2022-08-07,SEA,0.0
2022-08-08,SEA,0.0
2022-08-09,SEA,0.0
2022-08-10,SEA,0.03
2022-08-11,SEA,0.0
2022-08-12,SEA,0.0
2022-08-13,SEA,0.0
2022-08-14,SEA,0.0
2022-08-15,SEA,0.0
2022-08-16,SEA,0.0
2022-08-17,SEA,0.0
2022-08-18,SEA,0.0
2022-08-19,SEA,0.0
2022-08-20,SEA,0.0
2022-08-21,SEA,0.0
2022-08-22,SEA,0.0
2022-08-23,SEA,0.0
2022-08-24,SEA,0.0
2022-08-25,SEA,0.0
2022-08-26,SEA,0.0
2022-08-27,SEA,0.0
2022-08-28,SEA,0.0
2022-08-29,SEA,0.0
2022-08-30,SEA,0.0
2022-08-31,SEA,0.0
2022-09-01,SEA,0.0
2022-09-02,SEA,0.0
2022-09-03,SEA,0.06
2022-09-04,SEA,0.01
2022-09-05,SEA,0.006666666666666666
2022-09-06,SEA,0.003333333333333333
2022-09-07,SEA,0.0
2022-09-08,SEA,0.0
2022-09-09,SEA,0.0
2022-09-10,SEA,0.0
2022-09-11,SEA,0.0
2022-09-12,SEA,0.0
2022-09-13,SEA,0.0
2022-09-14,SEA,0.0
2022-09-15,SEA,0.0
2022-09-16,SEA,0.15
2022-09-17,SEA,0.0
2022-09-18,SEA,0.0
2022-09-19,SEA,0.0
2022-09-20,SEA,0.0
2022-09-21,SEA,0.0
2022-09-22,SEA,0.0
2022-09-23,SEA,0.0
2022-09-24,SEA,0.0
2022-09-25,SEA,0.0
2022-09-26,SEA,0.0
2022-09-27,SEA,0.0
2022-09-28,SEA,0.0
2022-09-29,SEA,0.0
2022-09-30,SEA,0.0
2022-10-01,SEA,0.0
2022-10-02,SEA,0.0
2022-10-03,SEA,0.0
2022-10-04,SEA,0.0
2022-10-05,SEA,0.0
2022-10-06,SEA,0.0
2022-10-07,SEA,0.0
2022-10-08,SEA,0.0
2022-10-09,SEA,0.0
2022-10-10,SEA,0.01
2022-10-11,SEA,0.0
2022-10-12,SEA,0.0
2022-10-13,SEA,0.0
2022-10-14,SEA,0.0
2022-10-15,SEA,0.0
2022-10-16,SEA,0.0
2022-10-17,SEA,0.0
2022-10-18,SEA,0.0
2022-10-19,SEA,0.0
2022-10-20,SEA,0.0
2022-10-21,SEA,0.31
2022-10-22,SEA,0.41
2022-10-23,SEA,0.0
2022-10-24,SEA,0.235
2022-10-25,SEA,0.47
2022-10-26,SEA,0.0
2022-10-27,SEA,0.14
2022-10-28,SEA,0.28
2022-10-29,SEA,0.0
2022-10-30,SEA,0.32
2022-10-31,SEA,0.64
2022-11-01,SEA,0.13
2022-11-02,SEA,0.05
2022-11-03,SEA,0.13
2022-11-04,SEA,0.21
2022-11-05,SEA,0.0
2022-11-06,SEA,0.115
2022-11-07,SEA,0.23
2022-11-08,SEA,0.0
2022-11-09,SEA,0.0
2022-11-10,SEA,0.0
2022-11-11,SEA,0.0
2022-11-12,SEA,0.0
2022-11-13,SEA,0.0
2022-11-14,SEA,0.0
2022-11-15,SEA,0.0
2022-11-16,SEA,0.0
2022-11-17,SEA,0.0
2022-11-18,SEA,0.0
2022-11-19,SEA,0.0
2022-11-20,SEA,0.0
2022-11-21,SEA,0.0
2022-11-22,SEA,1.2
2022-11-23,SEA,0.0
2022-11-24,SEA,0.0
2022-11-25,SEA,0.08
2022-11-26,SEA,0.16
2022-11-27,SEA,0.17
2022-11-28,SEA,0.02
2022-11-29,SEA,0.29000000000000004
2022-11-30,SEA,0.56
2022-12-01,SEA,0.02
2022-12-02,SEA,0.16999999999999998
2022-12-03,SEA,0.32
2022-12-04,SEA,0.31
2022-12-05,SEA,0.0
2022-12-06,SEA,0.04
2022-12-07,SEA,0.07
2022-12-08,SEA,0.1
2022-12-09,SEA,0.2
2022-12-10,SEA,0.3
2022-12-11,SEA,0.04
2022-12-12,SEA,0.18
2022-12-13,SEA,0.0
2022-12-14,SEA,0.0
2022-12-15,SEA,0.0
2022-12-16,SEA,0.0
2022-12-17,SEA,0.14
2022-12-18,SEA,0.02
2022-12-19,SEA,0.34
2022-12-20,SEA,0.66
2022-12-21,SEA,0.0
2022-12-22,SEA,0.0
2022-12-23,SEA,0.35
2022-12-24,SEA,1.52
2022-12-25,SEA,0.45
2022-12-26,SEA,0.36
2022-12-27,SEA,0.27
2022-12-28,SEA,0.03
2022-12-29,SEA,0.35
2022-12-30,SEA,0.18
2022-12-31,SEA,0.01
2023-01-01,SEA,0.01
2023-01-02,SEA,0.0
2023-01-03,SEA,0.0
2023-01-04,SEA,0.02
2023-01-05,SEA,0.0
2023-01-06,SEA,0.12
2023-01-07,SEA,0.28
2023-01-08,SEA,0.3
2023-01-09,SEA,0.27
2023-01-10,SEA,0.0
2023-01-11,SEA,0.09
2023-01-12,SEA,0.46
2023-01-13,SEA,0.43
2023-01-14,SEA,0.06
2023-01-15,SEA,0.42
2023-01-16,SEA,0.0
2023-01-17,SEA,0.08
2023-01-18,SEA,0.18
2023-01-19,SEA,0.0
2023-01-20,SEA,0.0
2023-01-21,SEA,0.13
2023-01-22,SEA,0.03
2023-01-23,SEA,0.015
2023-01-24,SEA,0.0
2023-01-25,SEA,0.0
2023-01-26,SEA,0.03
2023-01-27,SEA,0.1
2023-01-28,SEA,0.08
2023-01-29,SEA,0.0
2023-01-30,SEA,0.0
2023-01-31,SEA,0.0
2023-02-01,SEA,0.0
2023-02-02,SEA,0.0
2023-02-03,SEA,0.21
2023-02-04,SEA,0.14
2023-02-05,SEA,0.08000000000000002
2023-02-06,SEA,0.02
2023-02-07,SEA,0.4
2023-02-08,SEA,0.0
2023-02-09,SEA,0.09
2023-02-10,SEA,0.0
2023-02-11,SEA,0.0
2023-02-12,SEA,0.01
2023-02-13,SEA,0.35
2023-02-14,SEA,0.0
2023-02-15,SEA,0.0
2023-02-16,SEA,0.0
2023-02-17,SEA,0.2
2023-02-18,SEA,0.03
2023-02-19,SEA,0.05
2023-02-20,SEA,0.22
2023-02-21,SEA,0.06
2023-02-22,SEA,0.02
2023-02-23,SEA,0.0
2023-02-24,SEA,0.0
2023-02-25,SEA,0.02
2023-02-26,SEA,0.28
2023-02-27,SEA,0.15
2023-02-28,SEA,0.04
2023-03-01,SEA,0.02
2023-03-02,SEA,0.16
2023-03-03,SEA,0.22
2023-03-04,SEA,0.39
2023-03-05,SEA,0.2
2023-03-06,SEA,0.01
2023-03-07,SEA,0.01
2023-03-08,SEA,0.01
2023-03-09,SEA,0.08499999999999999
2023-03-10,SEA,0.16
2023-03-11,SEA,0.03
2023-03-12,SEA,0.0225
2023-03-13,SEA,0.015
2023-03-14,SEA,0.0075
2023-03-15,SEA,0.0
2023-03-16,SEA,0.0
2023-03-17,SEA,0.0
2023-03-18,SEA,0.0
2023-03-19,SEA,0.0
2023-03-20,SEA,0.14
2023-03-21,SEA,0.0
2023-03-22,SEA,0.0
2023-03-23,SEA,0.04
2023-03-24,SEA,0.0
2023-03-25,SEA,0.0
2023-03-26,SEA,0.0
2023-03-27,SEA,0.0
2023-03-28,SEA,0.0
2023-03-29,SEA,0.0
2023-03-30,SEA,0.0
2023-03-31,SEA,0.4
2023-04-01,SEA,0.325
2023-04-02,SEA,0.25
2023-04-03,SEA,0.09
2023-04-04,SEA,0.21
2023-04-05,SEA,0.32999999999999996
2023-04-06,SEA,0.45
2023-04-07,SEA,0.09
2023-04-08,SEA,0.15
2023-04-09,SEA,0.56
2023-04-10,SEA,0.67
2023-04-11,SEA,0.09
2023-04-12,SEA,0.0
2023-04-13,SEA,0.0
2023-04-14,SEA,0.0
2023-04-15,SEA,0.02
2023-04-16,SEA,0.34
2023-04-17,SEA,0.05
2023-04-18,SEA,0.12
2023-04-19,SEA,0.02
2023-04-20,SEA,0.31
2023-04-21,SEA,0.0
2023-04-22,SEA,0.14
2023-04-23,SEA,0.46
2023-04-24,SEA,0.23
2023-04-25,SEA,0.0
2023-04-26,SEA,0.0
2023-04-27,SEA,0.0
2023-04-28,SEA,0.0
2023-04-29,SEA,0.0
2023-04-30,SEA,0.01
2023-05-01,SEA,0.02
2023-05-02,SEA,0.01
2023-05-03,SEA,0.0
2023-05-04,SEA,0.05
2023-05-05,SEA,0.7
2023-05-06,SEA,0.35
2023-05-07,SEA,0.0
2023-05-08,SEA,0.01
2023-05-09,SEA,0.006666666666666666
2023-05-10,SEA,0.003333333333333333
2023-05-11,SEA,0.0
2023-05-12,SEA,0.0
2023-05-13,SEA,0.0
2023-05-14,SEA,0.0
2023-05-15,SEA,0.0
2023-05-16,SEA,0.0
2023-05-17,SEA,0.0
2023-05-18,SEA,0.0033333333333333335
2023-05-19,SEA,0.006666666666666667
2023-05-20,SEA,0.01
2023-05-21,SEA,0.01
2023-05-22,SEA,0.01
2023-05-23,SEA,0.0
2023-05-24,SEA,0.0
2023-05-25,SEA,0.0
2023-05-26,SEA,0.0
2023-05-27,SEA,0.0
2023-05-28,SEA,0.0
2023-05-29,SEA,0.0
2023-05-30,SEA,0.0
2023-05-31,SEA,0.0
2023-06-01,SEA,0.0
2023-06-02,SEA,0.0
2023-06-03,SEA,0.0
2023-06-04,SEA,0.0
2023-06-05,SEA,0.0
2023-06-06,SEA,0.0
2023-06-07,SEA,0.0
2023-06-08,SEA,0.0
2023-06-09,SEA,0.19
2023-06-10,SEA,0.23
2023-06-11,SEA,0.15333333333333332
2023-06-12,SEA,0.07666666666666666
2023-06-13,SEA,0.0
2023-06-14,SEA,0.0
2023-06-15,SEA,0.065
2023-06-16,SEA,0.13
2023-06-17,SEA,0.07
2023-06-18,SEA,0.17
2023-06-19,SEA,0.01
2023-06-20,SEA,0.42
2023-06-21,SEA,0.0
2023-06-22,SEA,0.0
2023-06-23,SEA,0.0
2023-06-24,SEA,0.0
2023-06-25,SEA,0.0
2023-06-26,SEA,0.0
2023-06-27,SEA,0.0
2023-06-28,SEA,0.0
2023-06-29,SEA,0.0
2023-06-30,SEA,0.0
2023-07-01,SEA,0.0
2023-07-02,SEA,0.0
2023-07-03,SEA,0.0
2023-07-04,SEA,0.0
2023-07-05,SEA,0.0
2023-07-06,SEA,0.0
2023-07-07,SEA,0.0
2023-07-08,SEA,0.0
2023-07-09,SEA,0.0
2023-07-10,SEA,0.0
2023-07-11,SEA,0.0
2023-07-12,SEA,0.0
2023-07-13,SEA,0.0
2023-07-14,SEA,0.0
2023-07-15,SEA,0.0
2023-07-16,SEA,0.0
2023-07-17,SEA,0.0
2023-07-18,SEA,0.0
2023-07-19,SEA,0.0
2023-07-20,SEA,0.0
2023-07-21,SEA,0.0
2023-07-22,SEA,0.0
2023-07-23,SEA,0.0
2023-07-24,SEA,0.09
2023-07-25,SEA,0.0
2023-07-26,SEA,0.0
2023-07-27,SEA,0.0
2023-07-28,SEA,0.0
2023-07-29,SEA,0.0
2023-07-30,SEA,0.0
